x,y,s,v,velU,velV
0.0810811,0.216216,-0.00100562,0.29172,-0.0102719,0.023718
0.0810811,0.22973,-0.0011487,0.316214,-0.0108899,0.0268678
0.0810811,0.243243,-0.00129994,0.341707,-0.01148,0.0301887
0.0810811,0.256757,-0.00145897,0.368171,-0.0120404,0.0336727
0.0810811,0.27027,-0.00162536,0.395534,-0.0125693,0.0373115
0.0810811,0.283784,-0.00179868,0.423761,-0.0130645,0.0410961
0.0810811,0.297297,-0.00197845,0.452794,-0.0135242,0.045017
0.0810811,0.310811,-0.0021642,0.482572,-0.0139465,0.0490641
0.0810811,0.324324,-0.00235539,0.513028,-0.0143291,0.0532267
0.0945946,0,0,0.0103427,0,0
0.0945946,0.0135135,-9.4437e-07,0.0332028,-0.000281437,9.2585e-05
0.0945946,0.027027,-7.6064e-06,0.0531403,-0.000806275,0.000373983
0.0945946,0.0405405,-2.27356e-05,0.0709062,-0.00150417,0.00085157
0.0945946,0.0540541,-4.82598e-05,0.0871461,-0.00232168,0.00153376
0.0945946,0.0675676,-8.54838e-05,0.102398,-0.00321861,0.00242825
0.0945946,0.0810811,-0.000135249,0.117117,-0.00416517,0.00354121
0.0945946,0.0945946,-0.000198056,0.13165,-0.00513939,0.00487713
0.0945946,0.108108,-0.000274152,0.146297,-0.00612525,0.00643862
0.0945946,0.121622,-0.000363603,0.161278,-0.00711118,0.00822658
0.0945946,0.135135,-0.000466346,0.176728,-0.00808865,0.0102404
0.0945946,0.148649,-0.000582215,0.192807,-0.00905139,0.0124782
0.0945946,0.162162,-0.000710978,0.209556,-0.00999466,0.0149367
0.0945946,0.175676,-0.000852341,0.227046,-0.0109147,0.017612
0.0945946,0.189189,-0.00100597,0.245312,-0.0118086,0.0204989
0.0945946,0.202703,-0.00117149,0.264341,-0.0126737,0.0235919
0.0945946,0.216216,-0.0013485,0.284157,-0.0135076,0.0268844
0.0945946,0.22973,-0.00153656,0.30473,-0.0143081,0.0303695
0.0945946,0.243243,-0.00173521,0.326034,-0.0150729,0.0340395
0.0945946,0.256757,-0.00194394,0.34803,-0.0157995,0.0378859
0.0945946,0.27027,-0.00216222,0.370696,-0.0164856,0.0418999
0.0945946,0.283784,-0.00238949,0.393971,-0.0171285,0.0460721
0.0945946,0.297297,-0.00262515,0.417836,-0.0177256,0.0503922
0.0945946,0.310811,-0.00286857,0.442241,-0.0182745,0.0548493
0.0945946,0.324324,-0.00311906,0.467147,-0.0187725,0.0594323
0.108108,0,0,0.0259439,0,0
