x,y,s,v
0.510204,0.122449,-0.00477576,0.415267
0.510204,0.142857,-0.00638424,0.373956
0.510204,0.163265,-0.00820636,0.33355
0.510204,0.183673,-0.0102403,0.292975
0.510204,0.204082,-0.0124856,0.251073
0.510204,0.22449,-0.0149421,0.206602
0.510204,0.244898,-0.0176101,0.158246
0.510204,0.265306,-0.0204891,0.104649
0.510204,0.285714,-0.0235774,0.0444461
0.510204,0.306122,-0.0268713,-0.0236726
0.510204,0.326531,-0.0303646,-0.100894
0.510204,0.346939,-0.0340474,-0.188199
0.510204,0.367347,-0.0379061,-0.286267
0.510204,0.387755,-0.0419223,-0.395385
0.510204,0.408163,-0.0460725,-0.515361
0.510204,0.428571,-0.050328,-0.645452
0.510204,0.44898,-0.0546545,-0.784325
0.510204,0.469388,-0.0590126,-0.930052
0.510204,0.489796,-0.0633579,-1.08017
0.530612,0,0,0.728132
0.530612,0.0204082,-0.000151631,0.66156
0.530612,0.0408163,-0.000580456,0.601874
0.530612,0.0612245,-0.00126604,0.548089
0.530612,0.0816327,-0.00219278,0.499277
0.530612,0.102041,-0.00334913,0.454523
0.530612,0.122449,-0.00472707,0.412897
0.530612,0.142857,-0.0063215,0.373418
0.530612,0.163265,-0.00812969,0.33503
0.530612,0.183673,-0.0101508,0.296588
0.530612,0.204082,-0.0123854,0.25684
0.530612,0.22449,-0.0148348,0.214432
0.530612,0.244898,-0.0175003,0.167919
0.530612,0.265306,-0.020383,0.115788
0.530612,0.285714,-0.0234827,0.0565036
0.530612,0.306122,-0.0267971,-0.0114314
0.530612,0.326531,-0.0303215,-0.0894007
0.530612,0.346939,-0.0340474,-0.178579
0.530612,0.367347,-0.0379623,-0.279831
0.530612,0.387755,-0.0420487,-0.393595
0.530612,0.408163,-0.0462837,-0.519788
0.530612,0.428571,-0.0506386,-0.657711
0.530612,0.44898,-0.0550788,-0.805998
0.530612,0.469388,-0.0595638,-0.962596
0.530612,0.489796,-0.0640476,-1.12482
0.55102,0,0,0.712655
0.55102,0.0204082,-0.000148408,0.647647
0.55102,0.0408163,-0.000568206,0.589609
0.55102,0.0612245,-0.0012396,0.537633
0.55102,0.0816327,-0.00214764,0.490831
0.55102,0.102041,-0.00328149,0.448306
0.55102,0.122449,-0.00463387,0.409125
0.55102,0.142857,-0.00620051,0.372287
0.55102,0.163265,-0.00797962,0.336699
0.55102,0.183673,-0.0099714,0.30116
0.55102,0.204082,-0.0121775,0.264344
0.55102,0.22449,-0.0146005,0.224801
0.55102,0.244898,-0.0172432,0.180963
0.55102,0.265306,-0.0201082,0.131173
0.55102,0.285714,-0.0231967,0.0737274
0.55102,0.306122,-0.0265082,0.00693515
0.55102,0.326531,-0.0300396,-0.0707956
0.55102,0.346939,-0.0337841,-0.160857
0.55102,0.367347,-0.0377305,-0.264326
0.55102,0.387755,-0.0418626,-0.381837
0.55102,0.408163,-0.0461585,-0.51346
0.55102,0.428571,-0.0505901,-0.658594
0.55102,0.44898,-0.0551227,-0.815887
0.55102,0.469388,-0.0597152,-0.983207
0.55102,0.489796,-0.0643207,-1.15768
0.571429,0,0,0.689254
0.571429,0.0204082,-0.000143535,0.627276
0.571429,0.0408163,-0.000549925,0.572177
0.571429,0.0612245,-0.00120045,0.52315
0.571429,0.0816327,-0.00208112,0.479373
0.571429,0.102041,-0.00318203,0.439991
0.571429,0.122449,-0.00449681,0.404091
0.571429,0.142857,-0.00602211,0.370677
0.571429,0.163265,-0.00775711,0.338642
0.571429,0.183673,-0.00970308,0.306753
0.571429,0.204082,-0.0118628,0.273631
0.571429,0.22449,-0.0142401,0.23775
0.571429,0.244898,-0.0168393,0.19744
0.571429,0.265306,-0.0196644,0.150914
0.571429,0.285714,-0.0227183,0.0963034
0.571429,0.306122,-0.0260024,0.0317279
0.571429,0.326531,-0.0295152,-0.0446226
0.571429,0.346939,-0.0332518,-0.134378
0.571429,0.367347,-0.0372028,-0.23886
0.571429,0.387755,-0.0413537,-0.358941
0.571429,0.408163,-0.0456839,-0.494903
0.571429,0.428571,-0.0501662,-0.646303
0.571429,0.44898,-0.0547667,-0.811875
0.571429,0.469388,-0.0594443,-0.989472
0.571429,0.489796,-0.0641513,-1.17609
0.591837,0,0,0.658172
0.591837,0.0204082,-0.000137062,0.600707
0.591837,0.0408163,-0.000525818,0.549836
0.591837,0.0612245,-0.00114904,0.504881
0.591837,0.0816327,-0.00199401,0.465113
0.591837,0.102041,-0.00305195,0.429747
0.591837,0.122449,-0.00431753,0.397917
0.591837,0.142857,-0.00578838,0.368657
0.591837,0.163265,-0.00746469,0.340878
0.591837,0.183673,-0.00934874,0.313339
0.591837,0.204082,-0.0114445,0.28464
0.591837,0.22449,-0.013757,0.253201
0.591837,0.244898,-0.0162918,0.217276
0.591837,0.265306,-0.0190546,0.174965
0.591837,0.285714,-0.02205,0.124255
0.591837,0.306122,-0.025281,0.0630788
0.591837,0.326531,-0.0287484,-0.0105937
0.591837,0.346939,-0.032449,-0.0986459
0.591837,0.367347,-0.0363758,-0.202676
0.591837,0.387755,-0.040516,-0.323842
0.591837,0.408163,-0.044851,-0.462698
0.591837,0.428571,-0.0493551,-0.619037
0.591837,0.44898,-0.0539955,-0.791763
0.591837,0.469388,-0.0587318,-0.978803
0.591837,0.489796,-0.0635163,-1.1771
0.612245,0,0,0.619871
0.612245,0.0204082,-0.000129086,0.568357
0.612245,0.0408163,-0.00049625,0.522954
0.612245,0.0612245,-0.00108615,0.483135
0.612245,0.0816327,-0.00188764,0.448294
0.612245,0.102041,-0.00289323,0.417743
0.612245,0.122449,-0.00409871,0.390696
0.612245,0.142857,-0.00550275,0.366247
0.612245,0.163265,-0.00710649,0.343353
0.612245,0.183673,-0.00891323,0.320801
0.612245,0.204082,-0.0109279,0.297195
0.612245,0.22449,-0.0131568,0.270941
0.612245,0.244898,-0.0156069,0.24024
0.612245,0.265306,-0.018285,0.20311
0.612245,0.285714,-0.0211977,0.157413
0.612245,0.306122,-0.0243497,0.100912
0.612245,0.326531,-0.0277438,0.0313602
0.612245,0.346939,-0.0313792,-0.0533879
0.612245,0.367347,-0.0352509,-0.155233
0.612245,0.387755,-0.0393487,-0.275664
0.612245,0.408163,-0.0436562,-0.415575
0.612245,0.428571,-0.0481498,-0.57508
0.612245,0.44898,-0.0527986,-0.753355
0.612245,0.469388,-0.0575634,-0.948514
0.612245,0.489796,-0.0623974,-1.15756
0.632653,0,0,0.575032
0.632653,0.0204082,-0.000119748,0.530807
0.632653,0.0408163,-0.000461748,0.492007
0.632653,0.0612245,-0.00101291,0.458286
0.632653,0.0816327,-0.00176388,0.429186
0.632653,0.102041,-0.0027086,0.404147
0.632653,0.122449,-0.00384407,0.382491
0.632653,0.142857,-0.00516994,0.36341
0.632653,0.163265,-0.00668831,0.345935
0.632653,0.183673,-0.00840335,0.328919
0.632653,0.204082,-0.010321,0.311004
0.632653,0.22449,-0.0124485,0.290613
0.632653,0.244898,-0.0147939,0.265935
0.632653,0.265306,-0.0173656,0.234938
0.632653,0.285714,-0.0201715,0.195388
0.632653,0.306122,-0.0232184,0.144904
0.632653,0.326531,-0.0265109,0.081038
0.632653,0.346939,-0.0300507,0.00138167
0.632653,0.367347,-0.0338353,-0.0962851
0.632653,0.387755,-0.037857,-0.213821
0.632653,0.408163,-0.0421022,-0.352522
0.632653,0.428571,-0.0465499,-0.51292
0.632653,0.44898,-0.0511718,-0.694575
0.632653,0.469388,-0.0559308,-0.895924
0.632653,0.489796,-0.0607817,-1.11418
0.653061,0,0,0.524558
0.653061,0.0204082,-0.000109237,0.488791
0.653061,0.0408163,-0.000422996,0.457575
0.653061,0.0612245,-0.000930748,0.430764
0.653061,0.0816327,-0.00162511,0.408078
0.653061,0.102041,-0.00250157,0.389112
0.653061,0.122449,-0.00355831,0.373332
0.653061,0.142857,-0.00479599,0.360052
0.653061,0.163265,-0.00621753,0.348418
0.653061,0.183673,-0.00782787,0.337377
0.653061,0.204082,-0.00963372,0.325651
0.653061,0.22449,-0.0116432,0.311717
0.653061,0.244898,-0.0138653,0.293792
0.653061,0.265306,-0.0163097,0.269832
0.653061,0.285714,-0.0189858,0.237549
0.653061,0.306122,-0.0219018,0.194452
0.653061,0.326531,-0.0250646,0.137918
0.653061,0.346939,-0.0284781,0.065291
0.653061,0.367347,-0.0321424,-0.0259711
0.653061,0.387755,-0.0360528,-0.138123
0.653061,0.408163,-0.0401987,-0.272923
0.653061,0.428571,-0.0445624,-0.431402
0.653061,0.44898,-0.0491185,-0.613634
0.653061,0.469388,-0.0538332,-0.818529
0.653061,0.489796,-0.0586635,-1.04369
0.673469,0,0,0.469556
0.673469,0.0204082,-9.77834e-05,0.443189
0.673469,0.0408163,-0.000380826,0.420328
0.673469,0.0612245,-0.000841389,0.40105
0.673469,0.0816327,-0.00147419,0.385275
0.673469,0.102041,-0.00227631,0.372784
0.673469,0.122449,-0.00324711,0.36321
0.673469,0.142857,-0.00438815,0.356025
0.673469,0.163265,-0.00570306,0.350517
0.673469,0.183673,-0.00719741,0.345765
0.673469,0.204082,-0.00887848,0.340604
0.673469,0.22449,-0.010755,0.333609
0.673469,0.244898,-0.0128369,0.323064
0.673469,0.265306,-0.0151347,0.306961
0.673469,0.285714,-0.0176589,0.283005
0.673469,0.306122,-0.0204195,0.24864
0.673469,0.326531,-0.0234251,0.201108
0.673469,0.346939,-0.0266818,0.13754
0.673469,0.367347,-0.0301925,0.0550864
0.673469,0.387755,-0.0339555,-0.0489122
0.673469,0.408163,-0.0379636,-0.176711
0.673469,0.428571,-0.0422028,-0.32992
0.673469,0.44898,-0.0466513,-0.509242
0.673469,0.469388,-0.0512789,-0.714226
0.673469,0.489796,-0.0560464,-0.943062
0.693878,0,0,0.411315
0.693878,0.0204082,-8.5655e-05,0.395002
0.693878,0.0408163,-0.000336201,0.381012
0.693878,0.0612245,-0.000746827,0.369662
0.693878,0.0816327,-0.00131442,0.361093
0.693878,0.102041,-0.00203763,0.355292
0.693878,0.122449,-0.00291695,0.352086
0.693878,0.142857,-0.00395472,0.351131
0.693878,0.163265,-0.00515515,0.351886
0.693878,0.183673,-0.00652422,0.353591
0.693878,0.204082,-0.00806961,0.355232
0.693878,0.22449,-0.00980049,0.355516
0.693878,0.244898,-0.0117272,0.352843
0.693878,0.265306,-0.013861,0.34529
0.693878,0.285714,-0.0162135,0.330607
0.693878,0.306122,-0.0187957,0.306229
0.693878,0.326531,-0.0216181,0.269322
0.693878,0.346939,-0.0246888,0.216852
0.693878,0.367347,-0.0280133,0.145703
0.693878,0.387755,-0.0315929,0.0528298
0.693878,0.408163,-0.0354239,-0.0645301
0.693878,0.428571,-0.0394964,-0.208615
0.693878,0.44898,-0.0437928,-0.380858
0.693878,0.469388,-0.0482873,-0.5816
0.693878,0.489796,-0.0529452,-0.80983
0.714286,0,0,0.351271
0.714286,0.0204082,-7.31509e-05,0.345332
0.714286,0.0408163,-0.000290185,0.340437
0.714286,0.0612245,-0.000649261,0.33715
0.714286,0.0816327,-0.00114942,0.335853
0.714286,0.102041,-0.00179082,0.336755
0.714286,0.122449,-0.00257498,0.339898
0.714286,0.142857,-0.00350489,0.345138
0.714286,0.163265,-0.00458515,0.352131
0.714286,0.183673,-0.00582198,0.360302
0.714286,0.204082,-0.0072232,0.368821
0.714286,0.22449,-0.00879815,0.376563
0.714286,0.244898,-0.0105574,0.382087
0.714286,0.265306,-0.0125126,0.383605
0.714286,0.285714,-0.0146759,0.378969
0.714286,0.306122,-0.0170595,0.365674
0.714286,0.326531,-0.0196749,0.340877
0.714286,0.346939,-0.0225324,0.301452
0.714286,0.367347,-0.0256396,0.244079
0.714286,0.387755,-0.0290008,0.165386
0.714286,0.408163,-0.032616,0.0621248
0.714286,0.428571,-0.0364792,-0.0685794
0.714286,0.44898,-0.0405775,-0.228952
0.714286,0.469388,-0.0448902,-0.420255
0.714286,0.489796,-0.0493878,-0.642476
0.734694,0,0,0.290962
0.734694,0.0204082,-6.05919e-05,0.295347
0.734694,0.0408163,-0.000243917,0.299446
0.734694,0.0612245,-0.000551037,0.304081
0.734694,0.0816327,-0.000983047,0.309878
0.734694,0.102041,-0.00154151,0.317284
0.734694,0.122449,-0.00222882,0.326561
0.734694,0.142857,-0.00304846,0.337785
0.734694,0.163265,-0.00400523,0.350821
0.734694,0.183673,-0.0051054,0.365302
0.734694,0.204082,-0.00635669,0.380601
0.734694,0.22449,-0.00776831,0.395797
0.734694,0.244898,-0.00935081,0.409644
0.734694,0.265306,-0.0111158,0.420538
0.734694,0.285714,-0.0130759,0.426497
0.734694,0.306122,-0.0152437,0.425141
0.734694,0.326531,-0.0176318,0.413703
0.734694,0.346939,-0.0202518,0.389054
0.734694,0.367347,-0.0231134,0.347767
0.734694,0.387755,-0.0262238,0.286222
0.734694,0.408163,-0.029586,0.200767
0.734694,0.428571,-0.0331982,0.0879293
0.734694,0.44898,-0.0370524,-0.0553143
0.734694,0.469388,-0.0411333,-0.231217
0.734694,0.489796,-0.0454171,-0.440921
0.755102,0,0,0.231982
0.755102,0.0204082,-4.83095e-05,0.246248
0.755102,0.0408163,-0.000198572,0.258901
0.755102,0.0612245,-0.000454571,0.271021
0.755102,0.0816327,-0.000819287,0.283483
0.755102,0.102041,-0.00129551,0.296972
0.755102,0.122449,-0.00188633,0.311978
0.755102,0.142857,-0.00259557,0.328796
0.755102,0.163265,-0.00342805,0.347508
0.755102,0.183673,-0.00438984,0.367968
0.755102,0.204082,-0.00548837,0.389768
0.755102,0.22449,-0.00673245,0.412212
0.755102,0.244898,-0.00813228,0.434284
0.755102,0.265306,-0.00969925,0.454609
0.755102,0.285714,-0.0114457,0.471425
0.755102,0.306122,-0.0133846,0.482553
0.755102,0.326531,-0.015529,0.485388
0.755102,0.346939,-0.0178915,0.476902
0.755102,0.367347,-0.0204834,0.453674
0.755102,0.387755,-0.023314,0.411968
0.755102,0.408163,-0.0263895,0.347842
0.755102,0.428571,-0.0297118,0.257333
0.755102,0.44898,-0.0332777,0.13669
0.755102,0.469388,-0.0370772,-0.0173222
0.755102,0.489796,-0.0410928,-0.207076
0.77551,0,0,0.175922
0.77551,0.0204082,-3.66352e-05,0.199224
0.77551,0.0408163,-0.000155319,0.219644
0.77551,0.0612245,-0.000362267,0.238519
0.77551,0.0816327,-0.000662091,0.256967
0.77551,0.102041,-0.00105859,0.275903
0.77551,0.122449,-0.00155536,0.296039
0.77551,0.142857,-0.00215638,0.317885
0.77551,0.163265,-0.0028663,0.341741
0.77551,0.183673,-0.00369081,0.367677
0.77551,0.204082,-0.00463681,0.395513
0.77551,0.22449,-0.00571253,0.424795
0.77551,0.244898,-0.00692749,0.454757
0.77551,0.265306,-0.00829251,0.484288
0.77551,0.285714,-0.00981945,0.511897
0.77551,0.306122,-0.011521,0.535675
0.77551,0.326531,-0.0134103,0.553266
0.77551,0.346939,-0.0155004,0.561854
0.77551,0.367347,-0.0178037,0.558159
0.77551,0.387755,-0.020331,0.538477
0.77551,0.408163,-0.0230911,0.498748
0.77551,0.428571,-0.0260891,0.434684
0.77551,0.44898,-0.0293262,0.341962
0.77551,0.469388,-0.0327976,0.216477
0.77551,0.489796,-0.0364923,0.0546708
0.795918,0,0,0.124313
0.795918,0.0204082,-2.58877e-05,0.155408
0.795918,0.0408163,-0.000115282,0.182473
0.795918,0.0612245,-0.000276429,0.207087
0.795918,0.0816327,-0.000515251,0.2306
0.795918,0.102041,-0.00083629,0.254142
0.795918,0.122449,-0.00124346,0.27863
0.795918,0.142857,-0.00174068,0.304776
0.795918,0.163265,-0.00233228,0.333083
0.795918,0.183673,-0.00302342,0.36383
0.795918,0.204082,-0.00382028,0.397063
0.795918,0.22449,-0.00473027,0.432568
0.795918,0.244898,-0.00576205,0.469842
0.795918,0.265306,-0.00692553,0.508063
0.795918,0.285714,-0.00823177,0.546049
0.795918,0.306122,-0.0096928,0.582217
0.795918,0.326531,-0.0113213,0.614545
0.795918,0.346939,-0.0131302,0.640533
0.795918,0.367347,-0.0151324,0.657183
0.795918,0.387755,-0.0173396,0.660991
0.795918,0.408163,-0.0197624,0.647978
0.795918,0.428571,-0.0224085,0.613761
0.795918,0.44898,-0.0252827,0.553676
0.795918,0.469388,-0.0283851,0.462977
0.795918,0.489796,-0.0317103,0.337103
0.816327,0,0,0.0785637
0.816327,0.0204082,-1.63606e-05,0.115836
0.816327,0.0408163,-7.94897e-05,0.148102
0.816327,0.0612245,-0.000199166,0.177174
0.816327,0.0816327,-0.000382238,0.204609
0.816327,0.102041,-0.000633706,0.231728
0.816327,0.122449,-0.000957574,0.259629
0.816327,0.142857,-0.00135753,0.289201
0.816327,0.163265,-0.00183745,0.321126
0.816327,0.183673,-0.00240183,0.355876
0.816327,0.204082,-0.003056,0.393703
0.816327,0.22449,-0.0038064,0.434625
0.816327,0.244898,-0.0046606,0.478403
0.816327,0.265306,-0.0056274,0.524512
0.816327,0.285714,-0.00671674,0.572101
0.816327,0.306122,-0.00793959,0.619958
0.816327,0.326531,-0.00930777,0.666456
0.816327,0.346939,-0.0108336,0.709509
0.816327,0.367347,-0.0125296,0.746527
0.816327,0.387755,-0.014408,0.774382
0.816327,0.408163,-0.0164801,0.789389
0.816327,0.428571,-0.0187555,0.787327
0.816327,0.44898,-0.0212416,0.763496
0.816327,0.469388,-0.0239425,0.712835
0.816327,0.489796,-0.0268578,0.63011
0.836735,0,0,0.0399033
0.836735,0.0204082,-8.30972e-06,0.0813847
0.836735,0.0408163,-4.88342e-05,0.117122
0.836735,0.0612245,-0.000132298,0.149134
0.836735,0.0816327,-0.000266049,0.179154
0.836735,0.102041,-0.000455234,0.208661
0.836735,0.122449,-0.00070373,0.2389
0.836735,0.142857,-0.00101486,0.270902
0.836735,0.163265,-0.00139193,0.305498
0.836735,0.183673,-0.00183866,0.34332
0.836735,0.204082,-0.00235948,0.384802
0.836735,0.22449,-0.00295973,0.430174
0.836735,0.244898,-0.0036458,0.479442
0.836735,0.265306,-0.00442518,0.532373
0.836735,0.285714,-0.00530646,0.588455
0.836735,0.306122,-0.00629928,0.646866
0.836735,0.326531,-0.00741415,0.706417
0.836735,0.346939,-0.00866231,0.76551
0.836735,0.367347,-0.0100554,0.822068
0.836735,0.387755,-0.0116052,0.873489
0.836735,0.408163,-0.0133232,0.91659
0.836735,0.428571,-0.0152197,0.947578
0.836735,0.44898,-0.0173039,0.962049
0.836735,0.469388,-0.0195823,0.955023
0.836735,0.489796,-0.0220589,0.921043
0.857143,0,0,0.00931704
0.857143,0.0204082,-1.94024e-06,0.0527274
0.857143,0.0408163,-2.40194e-05,0.0899539
0.857143,0.0612245,-7.72579e-05,0.123189
0.857143,0.0816327,-0.000169041,0.154302
0.857143,0.102041,-0.000304358,0.184883
0.857143,0.122449,-0.000486756,0.216281
0.857143,0.142857,-0.000719071,0.249628
0.857143,0.163265,-0.00100397,0.285862
0.857143,0.183673,-0.00134439,0.325736
0.857143,0.204082,-0.00174379,0.369832
0.857143,0.22449,-0.00220641,0.418556
0.857143,0.244898,-0.00273738,0.472135
0.857143,0.265306,-0.00334279,0.530603
0.857143,0.285714,-0.00402975,0.593776
0.857143,0.306122,-0.00480632,0.661217
0.857143,0.326531,-0.00568146,0.732199
0.857143,0.346939,-0.00666488,0.805643
0.857143,0.367347,-0.00776691,0.880065
0.857143,0.387755,-0.00899819,0.953499
0.857143,0.408163,-0.0103694,1.02344
0.857143,0.428571,-0.011891,1.08675
0.857143,0.44898,-0.0135724,1.13965
0.857143,0.469388,-0.0154219,1.17764
0.857143,0.489796,-0.0174458,1.19557
0.877551,0,0,-0.0125215
0.877551,0.0204082,2.60756e-06,0.0302626
0.877551,0.0408163,-5.51046e-06,0.0667958
0.877551,0.0612245,-3.49803e-05,0.0993905
0.877551,0.0816327,-9.27646e-05,0.129993
0.877551,0.102041,-0.000183403,0.160252
0.877551,0.122449,-0.000309946,0.191566
0.877551,0.142857,-0.000474665,0.22512
0.877551,0.163265,-0.00067957,0.26191
0.877551,0.183673,-0.000926804,0.302768
0.877551,0.204082,-0.00121892,0.348373
0.877551,0.22449,-0.00155907,0.399269
0.877551,0.244898,-0.00195114,0.455863
0.877551,0.265306,-0.00239985,0.518421
0.877551,0.285714,-0.00291073,0.587055
0.877551,0.306122,-0.00349019,0.661696
0.877551,0.326531,-0.00414543,0.742059
0.877551,0.346939,-0.0048844,0.827598
0.877551,0.367347,-0.00571568,0.917444
0.877551,0.387755,-0.0066483,1.01034
0.877551,0.408163,-0.00769162,1.10455
0.877551,0.428571,-0.00885499,1.19781
0.877551,0.44898,-0.0101475,1.28718
0.877551,0.469388,-0.0115776,1.36905
0.877551,0.489796,-0.0131527,1.43902
0.897959,0,0,-0.0253392
0.897959,0.0204082,5.27679e-06,0.0140398
0.897959,0.0408163,6.53035e-06,0.0475631
0.897959,0.0612245,-5.78383e-06,0.0775711
0.897959,0.0816327,-3.77757e-05,0.106007
0.897959,0.102041,-9.32852e-05,0.134514
0.897959,0.122449,-0.000174747,0.164483
0.897959,0.142857,-0.000283832,0.197096
0.897959,0.163265,-0.00042192,0.233356
0.897959,0.183673,-0.000590439,0.274117
0.897959,0.204082,-0.000791105,0.32011
0.897959,0.22449,-0.00102609,0.371965
0.897959,0.244898,-0.00129815,0.43022
0.897959,0.265306,-0.00161064,0.495329
0.897959,0.285714,-0.00196763,0.567654
0.897959,0.306122,-0.00237386,0.647451
0.897959,0.326531,-0.00283474,0.734845
0.897959,0.346939,-0.00335631,0.829791
0.897959,0.367347,-0.0039452,0.932025
0.897959,0.387755,-0.00460853,1.041
0.897959,0.408163,-0.00535379,1.15582
0.897959,0.428571,-0.00618873,1.27514
0.897959,0.44898,-0.00712113,1.39708
0.897959,0.469388,-0.00815859,1.51914
0.897959,0.489796,-0.00930826,1.63807
0.918367,0,0,-0.0293968
0.918367,0.0204082,6.12178e-06,0.00366197
0.918367,0.0408163,1.23292e-05,0.0318273
0.918367,0.0612245,1.07825e-05,0.0573031
0.918367,0.0816327,-3.42057e-06,0.0819297
0.918367,0.102041,-3.32397e-05,0.107275
0.918367,0.122449,-8.04301e-05,0.134667
0.918367,0.142857,-0.000146086,0.165229
0.918367,0.163265,-0.000231031,0.199912
0.918367,0.183673,-0.000336094,0.239537
0.918367,0.204082,-0.000462295,0.284828
0.918367,0.22449,-0.000610976,0.336447
0.918367,0.244898,-0.000783889,0.395013
0.918367,0.265306,-0.000983239,0.461112
0.918367,0.285714,-0.00121173,0.535306
0.918367,0.306122,-0.00147255,0.618121
0.918367,0.326531,-0.00176941,0.710035
0.918367,0.346939,-0.0021065,0.811451
0.918367,0.367347,-0.00248847,0.922659
0.918367,0.387755,-0.00292038,1.04379
0.918367,0.408163,-0.00340769,1.17474
0.918367,0.428571,-0.00395611,1.31512
0.918367,0.44898,-0.00457156,1.46414
0.918367,0.469388,-0.00526004,1.62054
0.918367,0.489796,-0.00602747,1.78246
0.938776,0,0,-0.0257194
0.938776,0.0204082,5.35597e-06,-0.00182746
0.938776,0.0408163,1.26262e-05,0.0187695
0.938776,0.0612245,1.61391e-05,0.0378725
0.938776,0.0816327,1.24274e-05,0.0571248
0.938776,0.102041,-5.02015e-07,0.0779747
0.938776,0.122449,-2.37357e-05,0.101641
0.938776,0.142857,-5.78676e-05,0.12913
0.938776,0.163265,-0.000103287,0.161278
0.938776,0.183673,-0.000160376,0.198812
0.938776,0.204082,-0.000229631,0.242391
0.938776,0.22449,-0.000311757,0.292653
0.938776,0.244898,-0.000407714,0.350242
0.938776,0.265306,-0.000518752,0.415823
0.938776,0.285714,-0.000646433,0.4901
0.938776,0.306122,-0.00079264,0.573811
0.938776,0.326531,-0.000959578,0.667724
0.938776,0.346939,-0.00114977,0.772619
0.938776,0.367347,-0.00136607,0.889264
0.938776,0.387755,-0.00161158,1.01838
0.938776,0.408163,-0.00188974,1.16061
0.938776,0.428571,-0.00220418,1.31642
0.938776,0.44898,-0.00255876,1.48608
0.938776,0.469388,-0.00295749,1.66956
0.938776,0.489796,-0.00340447,1.86642
0.959184,0,0,-0.0165048
0.959184,0.0204082,3.43707e-06,-0.00402134
0.959184,0.0408163,8.86304e-06,0.00720245
0.959184,0.0612245,1.29465e-05,0.0182908
0.959184,0.0816327,1.3701e-05,0.0307264
0.959184,0.102041,1.00639e-05,0.0458656
0.959184,0.122449,1.52412e-06,0.0647885
0.959184,0.142857,-1.21426e-05,0.088323
0.959184,0.163265,-3.10466e-05,0.117123
0.959184,0.183673,-5.52934e-05,0.151749
0.959184,0.204082,-8.50517e-05,0.192735
0.959184,0.22449,-0.000120596,0.240639
0.959184,0.244898,-0.000162331,0.296075
0.959184,0.265306,-0.000210809,0.359742
0.959184,0.285714,-0.000266738,0.432432
0.959184,0.306122,-0.000330988,0.515038
0.959184,0.326531,-0.000404592,0.608553
0.959184,0.346939,-0.000488746,0.714065
0.959184,0.367347,-0.000584808,0.832738
0.959184,0.387755,-0.000694298,0.965797
0.959184,0.408163,-0.000818885,1.1145
0.959184,0.428571,-0.000960387,1.28008
0.959184,0.44898,-0.00112076,1.46375
0.959184,0.469388,-0.00130206,1.66658
0.959184,0.489796,-0.00150648,1.88948
0.979592,0,0,-0.00578221
0.979592,0.0204082,1.20412e-06,-0.0049538
0.979592,0.0408163,3.44265e-06,-0.00422945
0.979592,0.0612245,5.46498e-06,-0.00263684
0.979592,0.0816327,6.56897e-06,0.00163255
0.979592,0.102041,6.42989e-06,0.00998765
0.979592,0.122449,4.92688e-06,0.0233374
0.979592,0.142857,2.03362e-06,0.0422434
0.979592,0.163265,-2.24385e-06,0.0670829
0.979592,0.183673,-7.90197e-06,0.0981735
0.979592,0.204082,-1.49592e-05,0.135858
0.979592,0.22449,-2.34674e-05,0.180562
0.979592,0.244898,-3.35176e-05,0.232829
0.979592,0.265306,-4.52443e-05,0.293345
0.979592,0.285714,-5.88273e-05,0.362949
0.979592,0.306122,-7.44926e-05,0.442645
0.979592,0.326531,-9.25136e-05,0.533602
0.979592,0.346939,-0.000113211,0.637151
0.979592,0.367347,-0.000136955,0.754782
0.979592,0.387755,-0.000164162,0.888137
0.979592,0.408163,-0.000195297,1.03899
0.979592,0.428571,-0.000230874,1.20924
0.979592,0.44898,-0.000271455,1.40088
0.979592,0.469388,-0.000317645,1.61595
0.979592,0.489796,-0.000370094,1.85655
1,0,0,0
1,0.0204082,0,-0.00578221
1,0.0408163,0,-0.0165316
1,0.0612245,0,-0.0262428
1,0.0816327,0,-0.0315442
1,0.102041,0,-0.0308763
1,0.122449,0,-0.0236589
1,0.142857,0,-0.00976542
1,0.163265,0,0.010775
1,0.183673,0,0.0379453
1,0.204082,0,0.0718343
1,0.22449,0,0.11269
1,0.244898,0,0.160951
1,0.265306,0,0.217263
1,0.285714,0,0.282489
1,0.306122,0,0.357713
1,0.326531,0,0.44425
1,0.346939,0,0.543641
1,0.367347,0,0.657657
1,0.387755,0,0.788304
1,0.408163,0,0.937815
1,0.428571,0,1.10866
1,0.44898,0,1.30352
1,0.469388,0,1.52533
1,0.489796,0,1.77719
0,0.510204,0,1.88193
0,0.530612,0,1.99278
0,0.55102,0,2.10015
0,0.571429,0,2.20398
0,0.591837,0,2.30457
0,0.612245,0,2.40265
0,0.632653,0,2.49955
0,0.653061,0,2.59731
0,0.673469,0,2.6989
0,0.693878,0,2.80857
0,0.714286,0,2.93226
0,0.734694,0,3.0782
0,0.755102,0,3.2579
0,0.77551,0,3.48751
0,0.795918,0,3.78993
0,0.816327,0,4.19823
0,0.836735,0,4.76106
0,0.857143,0,5.55194
0,0.877551,0,6.68499
0,0.897959,0,8.34053
0,0.918367,0,10.7963
0,0.938776,0,14.4034
0,0.959184,0,19.1399
0,0.979592,0,21.7683
0,1,0,0
0.0204082,0.510204,-0.000391906,1.63185
0.0204082,0.530612,-0.00041499,1.72666
