x,y,s,v
0.00833333,0.85625,3.31277e-05,-0.534213
0.00833333,0.8625,2.41303e-05,-0.32367
0.00833333,0.86875,1.38258e-05,-0.0887051
0.00833333,0.875,2.10475e-06,0.17209
0.00833333,0.88125,-1.1149e-05,0.46016
0.00833333,0.8875,-2.60605e-05,0.777011
0.00833333,0.89375,-4.27674e-05,1.12425
0.00833333,0.9,-6.14252e-05,1.50367
0.00833333,0.90625,-8.22176e-05,1.91733
0.00833333,0.9125,-0.000105371,2.36772
0.00833333,0.91875,-0.000131183,2.85801
0.00833333,0.925,-0.000160061,3.3923
0.00833333,0.93125,-0.000192592,3.9761
0.00833333,0.9375,-0.000229666,4.61666
0.00833333,0.94375,-0.000272672,5.32315
0.00833333,0.95,-0.000323848,6.10544
0.00833333,0.95625,-0.000386886,6.9687
0.00833333,0.9625,-0.000467933,7.89434
0.00833333,0.96875,-0.000577074,8.77886
0.00833333,0.975,-0.000729714,9.23535
0.00833333,0.98125,-0.000943709,7.89377
0.00833333,0.9875,-0.00121129,-0.519174
0.00833333,0.99375,-0.00133763,-40.8125
0.00833333,1,0,-251.514
0.0166667,0.80625,0.00024407,-1.03581
0.0166667,0.8125,0.000236095,-0.966995
0.0166667,0.81875,0.000225926,-0.887973
0.0166667,0.825,0.000213337,-0.79826
0.0166667,0.83125,0.000198096,-0.697374
0.0166667,0.8375,0.000179954,-0.584865
0.0166667,0.84375,0.000158654,-0.460325
0.0166667,0.85,0.000133927,-0.323393
0.0166667,0.85625,0.000105493,-0.173755
0.0166667,0.8625,7.30616e-05,-0.0111578
0.0166667,0.86875,3.63298e-05,0.164596
0.0166667,0.875,-5.01642e-06,0.353641
0.0166667,0.88125,-5.13063e-05,0.556049
0.0166667,0.8875,-0.000102889,0.771832
0.0166667,0.89375,-0.00016014,1.00093
0.0166667,0.9,-0.000223478,1.24323
0.0166667,0.90625,-0.000293385,1.49853
0.0166667,0.9125,-0.000370443,1.76649
0.0166667,0.91875,-0.000455389,2.04658
0.0166667,0.925,-0.000549201,2.33786
0.0166667,0.93125,-0.000653227,2.63852
0.0166667,0.9375,-0.00076939,2.945
0.0166667,0.94375,-0.000900482,3.2498
0.0166667,0.95,-0.0010506,3.5367
0.0166667,0.95625,-0.0012257,3.7691
0.0166667,0.9625,-0.00143414,3.86019
0.0166667,0.96875,-0.00168646,3.58971
0.0166667,0.975,-0.0019917,2.34557
0.0166667,0.98125,-0.00234034,-1.78089
0.0166667,0.9875,-0.0026376,-15.4593
0.0166667,0.99375,-0.00244366,-62.3974
0.0166667,1,0,-194.885
0.025,0.80625,0.000494171,-0.609959
0.025,0.8125,0.000475672,-0.539725
0.025,0.81875,0.00045271,-0.462846
0.025,0.825,0.000424874,-0.379352
0.025,0.83125,0.000391736,-0.289301
0.025,0.8375,0.000352851,-0.192814
0.025,0.84375,0.000307757,-0.0900801
0.025,0.85,0.000255981,0.0186413
0.025,0.85625,0.000197033,0.133016
0.025,0.8625,0.000130412,0.252634
0.025,0.86875,5.56071e-05,0.377
0.025,0.875,-2.79072e-05,0.505534
0.025,0.88125,-0.00012067,0.637561
0.025,0.8875,-0.000223238,0.772298
0.025,0.89375,-0.0003362,0.908829
0.025,0.9,-0.000460187,1.04607
0.025,0.90625,-0.000595903,1.1827
0.025,0.9125,-0.000744164,1.31704
0.025,0.91875,-0.000905958,1.44683
0.025,0.925,-0.00108253,1.56889
0.025,0.93125,-0.00127552,1.67835
0.025,0.9375,-0.00148709,1.76728
0.025,0.94375,-0.00172015,1.82188
0.025,0.95,-0.00197854,1.81619
0.025,0.95625,-0.00226697,1.69731
0.025,0.9625,-0.00259039,1.34734
0.025,0.96875,-0.00295108,0.476003
0.025,0.975,-0.00333939,-1.70705
0.025,0.98125,-0.00370465,-7.53793
0.025,0.9875,-0.00386362,-24.0524
0.025,0.99375,-0.00321602,-69.1788
0.025,1,0,-155.34
0.0333333,0.80625,0.000793865,-0.229156
0.0333333,0.8125,0.000760662,-0.161068
0.0333333,0.81875,0.000720301,-0.089421
0.0333333,0.825,0.000672181,-0.0145691
0.0333333,0.83125,0.000615684,0.0631063
0.0333333,0.8375,0.000550174,0.14316
0.0333333,0.84375,0.000474997,0.225081
0.0333333,0.85,0.000389489,0.30829
0.0333333,0.85625,0.000292974,0.392142
0.0333333,0.8625,0.00018477,0.475917
0.0333333,0.86875,6.4187e-05,0.55882
0.0333333,0.875,-6.94637e-05,0.639971
0.0333333,0.88125,-0.000216875,0.718389
0.0333333,0.8875,-0.000378743,0.792978
0.0333333,0.89375,-0.000555772,0.862483
0.0333333,0.9,-0.000748688,0.925436
0.0333333,0.90625,-0.000958252,0.980062
0.0333333,0.9125,-0.00118529,1.02411
0.0333333,0.91875,-0.00143073,1.0546
0.0333333,0.925,-0.00169564,1.06731
0.0333333,0.93125,-0.00198132,1.05589
0.0333333,0.9375,-0.0022893,1.01009
0.0333333,0.94375,-0.00262133,0.912145
0.0333333,0.95,-0.00297918,0.728608
0.0333333,0.95625,-0.00336393,0.391075
0.0333333,0.9625,-0.00377395,-0.253211
0.0333333,0.96875,-0.00419965,-1.57514
0.0333333,0.975,-0.00460951,-4.53852
0.0333333,0.98125,-0.00491221,-11.7215
0.0333333,0.9875,-0.00485324,-29.6088
0.0333333,0.99375,-0.00375039,-70.0441
0.0333333,1,0,-127.98
0.0416667,0.80625,0.00112117,0.103055
0.0416667,0.8125,0.00106956,0.166362
0.0416667,0.81875,0.00100789,0.230754
0.0416667,0.825,0.000935392,0.295709
0.0416667,0.83125,0.000851275,0.3607
0.0416667,0.8375,0.00075474,0.425146
0.0416667,0.84375,0.000644974,0.488412
0.0416667,0.85,0.000521157,0.549813
0.0416667,0.85625,0.000382466,0.608601
0.0416667,0.8625,0.000228082,0.663971
0.0416667,0.86875,5.7192e-05,0.715042
0.0416667,0.875,-0.000130999,0.76085
0.0416667,0.88125,-0.000337267,0.800322
0.0416667,0.8875,-0.000562361,0.832247
0.0416667,0.89375,-0.000806998,0.855221
0.0416667,0.9,-0.00107186,0.867573
0.0416667,0.90625,-0.0013576,0.867236
0.0416667,0.9125,-0.00166482,0.851543
0.0416667,0.91875,-0.0019941,0.816876
0.0416667,0.925,-0.00234596,0.758046
0.0416667,0.93125,-0.00272081,0.667129
0.0416667,0.9375,-0.00311889,0.531186
0.0416667,0.94375,-0.00353993,0.327498
0.0416667,0.95,-0.00398261,0.0130656
0.0416667,0.95625,-0.00444312,-0.499927
0.0416667,0.9625,-0.00491204,-1.40423
0.0416667,0.96875,-0.00536699,-3.14943
0.0416667,0.975,-0.00575494,-6.82316
0.0416667,0.98125,-0.00594879,-15.0209
0.0416667,0.9875,-0.00564245,-33.2076
0.0416667,0.99375,-0.00412734,-68.3681
0.0416667,1,0,-108.68
0.05,0.80625,0.00145788,0.385743
0.05,0.8125,0.0013848,0.442604
0.05,0.81875,0.00129872,0.498709
0.05,0.825,0.00119872,0.553485
0.05,0.83125,0.00108389,0.606372
0.05,0.8375,0.000953302,0.656772
0.05,0.84375,0.000806012,0.704043
0.05,0.85,0.000641085,0.747499
0.05,0.85625,0.000457594,0.786396
0.05,0.8625,0.000254627,0.819931
0.05,0.86875,3.12995e-05,0.847213
0.05,0.875,-0.000213235,0.867252
0.05,0.88125,-0.00047977,0.878913
0.05,0.8875,-0.000769031,0.88088
0.05,0.89375,-0.00108165,0.871575
0.05,0.9,-0.00141817,0.849058
0.05,0.90625,-0.00177897,0.810865
0.05,0.9125,-0.00216427,0.753737
0.05,0.91875,-0.00257407,0.673179
0.05,0.925,-0.00300802,0.562664
0.05,0.93125,-0.00346535,0.412152
0.05,0.9375,-0.00394454,0.205185
0.05,0.94375,-0.00444282,-0.0870906
0.05,0.95,-0.00495525,-0.518875
0.05,0.95625,-0.00547264,-1.19889
0.05,0.9625,-0.00597747,-2.35817
0.05,0.96875,-0.00643474,-4.50844
0.05,0.975,-0.00677164,-8.79556
0.05,0.98125,-0.00683145,-17.6647
0.05,0.9875,-0.00627448,-35.4515
0.05,0.99375,-0.00440049,-65.6792
0.05,1,0,-94.695
0.0583333,0.80625,0.00178935,0.62052
0.0583333,0.8125,0.00169242,0.67013
0.0583333,0.81875,0.00157964,0.717724
0.0583333,0.825,0.00144998,0.762741
0.0583333,0.83125,0.00130242,0.804653
0.0583333,0.8375,0.00113594,0.842895
0.0583333,0.84375,0.000949511,0.876867
0.0583333,0.85,0.000742108,0.905915
0.0583333,0.85625,0.000512736,0.929325
0.0583333,0.8625,0.00026043,0.946297
0.0583333,0.86875,-1.57262e-05,0.955923
0.0583333,0.875,-0.000316585,0.95715
0.0583333,0.88125,-0.000642908,0.94873
0.0583333,0.8875,-0.000995338,0.929155
0.0583333,0.89375,-0.00137436,0.896565
0.0583333,0.9,-0.00178027,0.84861
0.0583333,0.90625,-0.0022131,0.782243
0.0583333,0.9125,-0.00267253,0.69339
0.0583333,0.91875,-0.00315782,0.5764
0.0583333,0.925,-0.00366761,0.423061
0.0583333,0.93125,-0.00419966,0.220791
0.0583333,0.9375,-0.00475047,-0.0508893
0.0583333,0.94375,-0.00531453,-0.427501
0.0583333,0.95,-0.00588302,-0.974669
0.0583333,0.95625,-0.00644125,-1.82077
0.0583333,0.9625,-0.00696367,-3.22863
0.0583333,0.96875,-0.00740339,-5.74997
0.0583333,0.975,-0.00767012,-10.5309
0.0583333,0.98125,-0.00758391,-19.7706
0.0583333,0.9875,-0.00678599,-36.7566
0.0583333,0.99375,-0.00460413,-62.6949
0.0583333,1,0,-84.2687
0.0666667,0.80625,0.00210414,0.811083
0.0666667,0.8125,0.0019817,0.853332
0.0666667,0.81875,0.00184071,0.892786
0.0666667,0.825,0.00168009,0.928926
0.0666667,0.83125,0.00149872,0.961272
0.0666667,0.8375,0.00129552,0.98931
0.0666667,0.84375,0.0010694,1.01248
0.0666667,0.85,0.000819274,1.03016
0.0666667,0.85625,0.000544111,1.04163
0.0666667,0.8625,0.000242921,1.04607
0.0666667,0.86875,-8.52201e-05,1.04252
0.0666667,0.875,-0.000441135,1.02978
0.0666667,0.88125,-0.000825518,1.00642
0.0666667,0.8875,-0.00123889,0.970641
0.0666667,0.89375,-0.00168154,0.920188
0.0666667,0.9,-0.00215345,0.85216
0.0666667,0.90625,-0.00265424,0.762774
0.0666667,0.9125,-0.00318298,0.646965
0.0666667,0.91875,-0.00373807,0.497726
0.0666667,0.925,-0.00431699,0.304959
0.0666667,0.93125,-0.00491595,0.0533403
0.0666667,0.9375,-0.00552931,-0.281764
0.0666667,0.94375,-0.0061487,-0.742445
0.0666667,0.95,-0.00676133,-1.40494
0.0666667,0.95625,-0.00734707,-2.41439
0.0666667,0.9625,-0.00787266,-4.05696
0.0666667,0.96875,-0.0082803,-6.903
0.0666667,0.975,-0.00846472,-12.0559
0.0666667,0.98125,-0.00822867,-21.4298
0.0666667,0.9875,-0.00720531,-37.4188
0.0666667,0.99375,-0.00476019,-59.7463
0.0666667,1,0,-76.2782
0.075,0.80625,0.00239365,0.962561
0.075,0.8125,0.00224468,0.997848
0.075,0.81875,0.0020747,1.02993
0.075,0.825,0.00188255,1.05834
0.075,0.83125,0.00166709,1.08264
0.075,0.8375,0.00142716,1.10235
0.075,0.84375,0.00116164,1.11693
0.075,0.85,0.000869413,1.12577
0.075,0.85625,0.000549425,1.12813
0.075,0.8625,0.000200677,1.12311
0.075,0.86875,-0.000177735,1.10962
0.075,0.875,-0.000586587,1.0863
0.075,0.88125,-0.00102648,1.05144
0.075,0.8875,-0.00149779,1.00289
0.075,0.89375,-0.00200058,0.937886
0.075,0.9,-0.00253449,0.852892
0.075,0.90625,-0.00309866,0.743271
0.075,0.9125,-0.0036915,0.602851
0.075,0.91875,-0.00431051,0.423161
0.075,0.925,-0.00495193,0.19212
0.075,0.93125,-0.00561033,-0.108366
0.075,0.9375,-0.00627789,-0.506966
0.075,0.94375,-0.0069433,-1.05185
0.075,0.95,-0.00758987,-1.82848
0.075,0.95625,-0.00819216,-2.99518
0.075,0.9625,-0.00870963,-4.8529
0.075,0.96875,-0.00907468,-7.97257
0.075,0.975,-0.00916959,-13.3871
0.075,0.98125,-0.00878493,-22.7221
0.075,0.9875,-0.00755367,-37.6466
0.075,0.99375,-0.00488289,-56.9758
0.075,1,0,-69.9958
0.0833333,0.80625,0.00265165,1.08081
0.0833333,0.8125,0.00247573,1.10987
0.0833333,0.81875,0.00227657,1.13559
0.0833333,0.825,0.00205297,1.15752
0.0833333,0.83125,0.00180376,1.17527
0.0833333,0.8375,0.00152775,1.18837
0.0833333,0.84375,0.00122378,1.1963
0.0833333,0.85,0.00089073,1.1984
0.0833333,0.85625,0.000527524,1.19388
0.0833333,0.8625,0.000133177,1.18174
0.0833333,0.86875,-0.000293189,1.16074
0.0833333,0.875,-0.000752288,1.12928
0.0833333,0.88125,-0.00124462,1.08533
0.0833333,0.8875,-0.00177039,1.02634
0.0833333,0.89375,-0.00232941,0.94897
0.0833333,0.9,-0.00292098,0.848973
0.0833333,0.90625,-0.00354373,0.72079
0.0833333,0.9125,-0.00419537,0.557064
0.0833333,0.91875,-0.00487247,0.347798
0.0833333,0.925,-0.00557002,0.0789085
0.0833333,0.93125,-0.00628091,-0.270401
0.0833333,0.9375,-0.00699509,-0.732571
0.0833333,0.94375,-0.00769836,-1.36115
0.0833333,0.95,-0.00837018,-2.24917
0.0833333,0.95625,-0.00898001,-3.56442
0.0833333,0.9625,-0.00948059,-5.61485
0.0833333,0.96875,-0.00979563,-8.9581
0.0833333,0.975,-0.00979735,-14.5409
0.0833333,0.98125,-0.00926836,-23.717
0.0833333,0.9875,-0.00784682,-37.585
0.0833333,0.99375,-0.0049816,-54.4343
0.0833333,1,0,-64.942
0.0916667,0.80625,0.00287382,1.17178
0.0916667,0.8125,0.00267102,1.19554
0.0916667,0.81875,0.00244301,1.21598
0.0916667,0.825,0.00218856,1.23269
0.0916667,0.83125,0.00190646,1.24529
0.0916667,0.8375,0.00159552,1.25332
0.0916667,0.84375,0.00125455,1.25623
0.0916667,0.85,0.00088243,1.25331
0.0916667,0.85625,0.000478081,1.2437
0.0916667,0.8625,4.0531e-05,1.22627
0.0916667,0.86875,-0.000431057,1.19959
0.0916667,0.875,-0.000937333,1.16181
0.0916667,0.88125,-0.00147868,1.11057
0.0916667,0.8875,-0.00205514,1.04283
0.0916667,0.89375,-0.00266627,0.954682
0.0916667,0.9,-0.00331101,0.841091
0.0916667,0.90625,-0.00398747,0.695527
0.0916667,0.9125,-0.00469268,0.509399
0.0916667,0.91875,-0.00542224,0.271151
0.0916667,0.925,-0.00616989,-0.0352865
0.0916667,0.93125,-0.00692683,-0.43329
0.0916667,0.9375,-0.00768083,-0.958725
0.0916667,0.94375,-0.00841481,-1.66972
0.0916667,0.95,-0.0091045,-2.66514
0.0916667,0.95625,-0.00971454,-4.1187
0.0916667,0.9625,-0.0101915,-6.33877
0.0916667,0.96875,-0.0104515,-9.85958
0.0916667,0.975,-0.0103588,-15.5349
0.0916667,0.98125,-0.0096915,-24.4734
0.0916667,0.9875,-0.00809644,-37.3337
0.0916667,0.99375,-0.00506261,-52.1292
0.0916667,1,0,-60.7945
0.1,0.80625,0.0030573,1.24106
0.1,0.8125,0.00282813,1.26048
0.1,0.81875,0.002572,1.27672
0.1,0.825,0.00228769,1.28938
0.1,0.83125,0.00197396,1.29807
0.1,0.8375,0.00162962,1.30233
0.1,0.84375,0.00125347,1.30157
0.1,0.85,0.000844385,1.29503
0.1,0.85625,0.000401292,1.28174
0.1,0.8625,-7.67591e-05,1.26044
0.1,0.86875,-0.000590565,1.2295
0.1,0.875,-0.0011407,1.18682
0.1,0.88125,-0.00172745,1.12965
0.1,0.8875,-0.00235067,1.05449
0.1,0.89375,-0.00300968,0.956804
0.1,0.9,-0.00370305,0.830747
0.1,0.90625,-0.0044284,0.668774
0.1,0.9125,-0.00518206,0.46102
0.1,0.91875,-0.0059587,0.194356
0.1,0.925,-0.00675079,-0.149238
0.1,0.93125,-0.00754788,-0.595565
0.1,0.9375,-0.00833559,-1.18353
0.1,0.94375,-0.00909402,-1.97499
0.1,0.95,-0.00979535,-3.07296
0.1,0.95625,-0.0103996,-4.65391
0.1,0.9625,-0.0108479,-7.02123
0.1,0.96875,-0.0110496,-10.6791
0.1,0.975,-0.0108631,-16.3873
0.1,0.98125,-0.0100644,-25.0399
0.1,0.9875,-0.00831127,-36.9611
0.1,0.99375,-0.00513024,-50.0485
0.1,1,0,-57.3318
0.108333,0.80625,0.00320036,1.29356
0.108333,0.8125,0.00294562,1.30957
0.108333,0.81875,0.00266243,1.32259
0.108333,0.825,0.00234956,1.33222
0.108333,0.83125,0.00200576,1.33805
0.108333,0.8375,0.00162983,1.33961
0.108333,0.84375,0.00122057,1.33625
0.108333,0.85,0.000776861,1.32717
0.108333,0.85625,0.000297642,1.31129
0.108333,0.8625,-0.000218015,1.28721
0.108333,0.86875,-0.000770864,1.25311
0.108333,0.875,-0.00136141,1.20661
0.108333,0.88125,-0.00198983,1.14462
0.108333,0.8875,-0.00265581,1.06312
0.108333,0.89375,-0.00335844,0.956934
0.108333,0.9,-0.00409594,0.819398
0.108333,0.90625,-0.00486544,0.641909
0.108333,0.9125,-0.00566261,0.413303
0.108333,0.91875,-0.00648119,0.118866
0.108333,0.925,-0.00731243,-0.261324
0.108333,0.93125,-0.00814426,-0.755324
0.108333,0.9375,-0.00896019,-1.40467
0.108333,0.94375,-0.00973762,-2.27413
0.108333,0.95,-0.0104453,-3.46928
0.108333,0.95625,-0.011039,-5.16657
0.108333,0.9625,-0.0114547,-7.66028
0.108333,0.96875,-0.0115965,-11.4202
0.108333,0.975,-0.0113179,-17.1157
0.108333,0.98125,-0.010395,-25.4556
0.108333,0.9875,-0.0084979,-36.5139
0.108333,0.99375,-0.00518752,-48.1725
0.108333,1,0,-54.3988
0.116667,0.80625,0.00330199,1.33341
0.116667,0.8125,0.00302276,1.34684
0.116667,0.81875,0.0027138,1.35747
0.116667,0.825,0.00237388,1.3649
0.116667,0.83125,0.00200177,1.36871
0.116667,0.8375,0.00159625,1.36839
0.116667,0.84375,0.00115613,1.36327
0.116667,0.85,0.000680296,1.35246
0.116667,0.85625,0.000167707,1.3348
0.116667,0.8625,-0.000382541,1.30877
0.116667,0.86875,-0.000971161,1.27235
0.116667,0.875,-0.00159859,1.22289
0.116667,0.88125,-0.0022649,1.15695
0.116667,0.8875,-0.00296964,1.07002
0.116667,0.89375,-0.00371165,0.95626
0.116667,0.9,-0.00448884,0.808163
0.116667,0.90625,-0.00529788,0.616047
0.116667,0.9125,-0.00613378,0.367422
0.116667,0.91875,-0.00698942,0.0459838
0.116667,0.925,-0.00785486,-0.370037
0.116667,0.93125,-0.00871646,-0.910779
0.116667,0.9375,-0.00955567,-1.62001
0.116667,0.94375,-0.0103473,-2.56462
0.116667,0.95,-0.0110569,-3.8513
0.116667,0.95625,-0.0116362,-5.65418
0.116667,0.9625,-0.0120166,-8.25527
0.116667,0.96875,-0.0120976,-12.088
0.116667,0.975,-0.0117295,-17.7363
0.116667,0.98125,-0.0106898,-25.752
0.116667,0.9875,-0.00866137,-36.0239
0.116667,0.99375,-0.00523665,-46.4798
0.116667,1,0,-51.8837
0.125,0.80625,0.00336169,1.36394
0.125,0.8125,0.00305921,1.37549
0.125,0.81875,0.00272594,1.3844
0.125,0.825,0.00236065,1.39028
0.125,0.83125,0.00196212,1.3927
0.125,0.8375,0.00152913,1.39111
0.125,0.84375,0.00106052,1.38482
0.125,0.85,0.000555154,1.37287
0.125,0.85625,1.20283e-05,1.35402
0.125,0.8625,-0.000569738,1.32663
0.125,0.86875,-0.00119082,1.28851
0.125,0.875,-0.00185158,1.23678
0.125,0.88125,-0.00255201,1.16762
0.125,0.8875,-0.00329151,1.07604
0.125,0.89375,-0.00406872,0.955566
0.125,0.9,-0.00488125,0.79781
0.125,0.90625,-0.00572533,0.591995
0.125,0.9125,-0.00659539,0.324281
0.125,0.91875,-0.00748344,-0.0232287
0.125,0.925,-0.00837843,-0.474099
0.125,0.93125,-0.00926519,-1.06039
0.125,0.9375,-0.0101232,-1.82771
0.125,0.94375,-0.0109249,-2.84434
0.125,0.95,-0.0116325,-4.21684
0.125,0.95625,-0.0121943,-6.11508
0.125,0.9625,-0.0125376,-8.80658
0.125,0.96875,-0.0125578,-12.6877
0.125,0.975,-0.0121032,-18.2636
0.125,0.98125,-0.0109538,-25.954
0.125,0.9875,-0.00880556,-35.5127
0.125,0.99375,-0.0052792,-44.95
0.125,1,0,-49.7051
0.133333,0.80625,0.00337925,1.38778
0.133333,0.8125,0.00305488,1.39797
0.133333,0.81875,0.00269887,1.40567
0.133333,0.825,0.00230998,1.41047
0.133333,0.83125,0.00188701,1.41194
0.133333,0.8375,0.00142876,1.40951
0.133333,0.84375,0.000934058,1.40244
0.133333,0.85,0.000401809,1.38974
0.133333,0.85625,-0.000168985,1.3701
0.133333,0.8625,-0.000779175,1.34178
0.133333,0.86875,-0.00142939,1.30244
0.133333,0.875,-0.00211995,1.24895
0.133333,0.88125,-0.00285075,1.17719
0.133333,0.8875,-0.00362107,1.08169
0.133333,0.89375,-0.00442936,0.955324
0.133333,0.9,-0.00527297,0.788825
0.133333,0.90625,-0.00614773,0.570305
0.133333,0.9125,-0.00704751,0.284553
0.133333,0.91875,-0.00796354,-0.0879257
0.133333,0.925,-0.00888368,-0.572448
0.133333,0.93125,-0.00979134,-1.20283
0.133333,0.9375,-0.0106641,-2.0262
0.133333,0.94375,-0.011472,-3.11155
0.133333,0.95,-0.0121745,-4.56422
0.133333,0.95625,-0.0127163,-6.5483
0.133333,0.9625,-0.0130211,-9.31529
0.133333,0.96875,-0.0129813,-13.2248
0.133333,0.975,-0.0124435,-18.7104
0.133333,0.98125,-0.0111914,-26.0813
0.133333,0.9875,-0.00893352,-34.9951
0.133333,0.99375,-0.00531637,-43.5644
0.133333,1,0,-47.8017
0.141667,0.80625,0.00335454,1.40693
0.141667,0.8125,0.00300973,1.41615
0.141667,0.81875,0.0026326,1.42299
0.141667,0.825,0.00222196,1.42703
0.141667,0.83125,0.00177658,1.42783
0.141667,0.8375,0.0012953,1.42481
0.141667,0.84375,0.000776957,1.4172
0.141667,0.85,0.00022048,1.40399
0.141667,0.85625,-0.00037511,1.38381
0.141667,0.8625,-0.00101063,1.35484
0.141667,0.86875,-0.00168668,1.31461
0.141667,0.875,-0.00240353,1.25981
0.141667,0.88125,-0.00316098,1.18599
0.141667,0.8875,-0.00395823,1.08724
0.141667,0.89375,-0.00479355,0.955782
0.141667,0.9,-0.00566407,0.781491
0.141667,0.90625,-0.00656526,0.551343
0.141667,0.9125,-0.00749048,0.248735
0.141667,0.91875,-0.00843024,-0.147434
0.141667,0.925,-0.00937137,-0.664198
0.141667,0.93125,-0.0102959,-1.337
0.141667,0.9375,-0.0111798,-2.21417
0.141667,0.94375,-0.0119905,-3.36483
0.141667,0.95,-0.012685,-4.8922
0.141667,0.95625,-0.0132049,-6.95336
0.141667,0.9625,-0.0134706,-9.78286
0.141667,0.96875,-0.0133717,-13.7047
0.141667,0.975,-0.0127543,-19.0878
0.141667,0.98125,-0.011406,-26.1496
0.141667,0.9875,-0.00904769,-34.481
0.141667,0.99375,-0.00534909,-42.3064
0.141667,1,0,-46.1268
0.15,0.80625,0.00328745,1.42293
0.15,0.8125,0.00292369,1.43143
0.15,0.81875,0.00252712,1.4376
0.15,0.825,0.00209657,1.44106
0.15,0.83125,0.00163084,1.44134
0.15,0.8375,0.00112877,1.43785
0.15,0.84375,0.000589238,1.42981
0.15,0.85,1.11842e-05,1.41619
0.15,0.85625,-0.000606341,1.3956
0.15,0.8625,-0.00126413,1.36616
0.15,0.86875,-0.00196274,1.32529
0.15,0.875,-0.00270239,1.26952
0.15,0.88125,-0.00348284,1.19412
0.15,0.8875,-0.00430318,1.09276
0.15,0.89375,-0.00516157,0.957036
0.15,0.9,-0.00605491,0.775947
0.15,0.90625,-0.00697838,0.535335
0.15,0.9125,-0.00792487,0.217186
0.15,0.91875,-0.00888425,-0.201221
0.15,0.925,-0.00984239,-0.748614
0.15,0.93125,-0.0107801,-1.46196
0.15,0.9375,-0.0116715,-2.3905
0.15,0.94375,-0.0124821,-3.60304
0.15,0.95,-0.0131662,-5.19986
0.15,0.95625,-0.0136626,-7.33014
0.15,0.9625,-0.0138887,-10.211
0.15,0.96875,-0.0137321,-14.1324
0.15,0.975,-0.0130387,-19.4052
0.15,0.98125,-0.0116005,-26.1712
0.15,0.9875,-0.00915001,-33.9769
0.15,0.99375,-0.00537804,-41.1616
0.15,1,0,-44.6442
0.158333,0.80625,0.00317777,1.43688
0.158333,0.8125,0.00279655,1.44478
0.158333,0.81875,0.00238223,1.45039
0.158333,0.825,0.00193363,1.45333
0.158333,0.83125,0.0014496,1.45312
0.158333,0.8375,0.000928994,1.44918
0.158333,0.84375,0.000370708,1.44073
0.158333,0.85,-0.000226287,1.42672
0.158333,0.85625,-0.000862911,1.40576
0.158333,0.8625,-0.00153993,1.37593
0.158333,0.86875,-0.00225786,1.3346
0.158333,0.875,-0.00301689,1.27814
0.158333,0.88125,-0.00381672,1.2016
0.158333,0.8875,-0.00465638,1.09825
0.158333,0.89375,-0.00553391,0.959068
0.158333,0.9,-0.00644606,0.77222
0.158333,0.90625,-0.00738775,0.522394
0.158333,0.9125,-0.00835146,0.190151
0.158333,0.91875,-0.00932646,-0.248873
0.158333,0.925,-0.0102978,-0.82509
0.158333,0.93125,-0.011245,-1.5769
0.158333,0.9375,-0.0121407,-2.55427
0.158333,0.94375,-0.0129485,-3.82522
0.158333,0.95,-0.0136201,-5.48653
0.158333,0.95625,-0.0140917,-7.67879
0.158333,0.9625,-0.0142782,-10.6015
0.158333,0.96875,-0.0140654,-14.5123
0.158333,0.975,-0.0132996,-19.6707
0.158333,0.98125,-0.0117773,-26.1559
0.158333,0.9875,-0.00924207,-33.4872
0.158333,0.99375,-0.00540381,-40.1176
0.158333,1,0,-43.325
0.166667,0.80625,0.0030251,1.44959
0.166667,0.8125,0.00262794,1.45692
0.166667,0.81875,0.00219755,1.46196
0.166667,0.825,0.00173277,1.46436
0.166667,0.83125,0.00123248,1.46362
0.166667,0.8375,0.000695564,1.45917
0.166667,0.84375,0.000120941,1.45022
0.166667,0.85,-0.000492382,1.43576
0.166667,0.85625,-0.0011453,1.41439
0.166667,0.8625,-0.00183853,1.3842
0.166667,0.86875,-0.00257259,1.34252
0.166667,0.875,-0.0033476,1.28562
0.166667,0.88125,-0.00416325,1.20833
0.166667,0.8875,-0.0050185,1.10358
0.166667,0.89375,-0.00591132,0.961777
0.166667,0.9,-0.00683833,0.770249
0.166667,0.90625,-0.00779423,0.512541
0.166667,0.9125,-0.00877118,0.167771
0.166667,0.91875,-0.00975792,-0.290088
0.166667,0.925,-0.0107387,-0.893141
0.166667,0.93125,-0.011692,-1.68117
0.166667,0.9375,-0.012589,-2.70469
0.166667,0.94375,-0.0133913,-4.03064
0.166667,0.95,-0.0140485,-5.75176
0.166667,0.95625,-0.0144943,-7.99961
0.166667,0.9625,-0.0146413,-10.9562
0.166667,0.96875,-0.014374,-14.8488
0.166667,0.975,-0.0135393,-19.8911
0.166667,0.98125,-0.0119383,-26.1114
0.166667,0.9875,-0.00932518,-33.0145
0.166667,0.99375,-0.00542683,-39.1634
0.166667,1,0,-42.1461
0.175,0.80625,0.00282883,1.46157
0.175,0.8125,0.00241724,1.46829
0.175,0.81875,0.00197246,1.47271
0.175,0.825,0.00149336,1.47447
0.175,0.83125,0.000978846,1.4731
0.175,0.8375,0.000427827,1.468
0.175,0.84375,-0.000160733,1.45843
0.175,0.85,-0.000787798,1.44339
0.175,0.85625,-0.00145422,1.42153
0.175,0.8625,-0.00216071,1.39095
0.175,0.86875,-0.00290771,1.34898
